X,Y
760.0,632.0
744.0,632.0
728.0,632.0
712.0,632.0
712.0,648.0
712.0,664.0
712.0,680.0
712.0,728.0
712.0,744.0
696.0,744.0
680.0,744.0
664.0,744.0
648.0,744.0
824.0,632.0
840.0,632.0
840.0,648.0
840.0,664.0
840.0,680.0
840.0,696.0
840.0,712.0
824.0,728.0
808.0,728.0
792.0,728.0
776.0,728.0
760.0,728.0
744.0,728.0
632.0,744.0
616.0,744.0
600.0,744.0
584.0,744.0
568.0,744.0
552.0,744.0
536.0,744.0
520.0,744.0
504.0,744.0
488.0,744.0
472.0,744.0
456.0,744.0
440.0,744.0
424.0,744.0
408.0,744.0
392.0,744.0
376.0,744.0
360.0,744.0
360.0,712.0
360.0,696.0
360.0,680.0
376.0,680.0
392.0,680.0
392.0,664.0
408.0,664.0
424.0,664.0
440.0,664.0
472.0,664.0
488.0,664.0
504.0,664.0
520.0,664.0
520.0,680.0
536.0,680.0
552.0,680.0
568.0,680.0
72.0,648.0
72.0,664.0
72.0,680.0
72.0,696.0
72.0,712.0
72.0,728.0
88.0,728.0
56.0,728.0
40.0,728.0
72.0,744.0
104.0,728.0
120.0,728.0
136.0,728.0
152.0,728.0
152.0,712.0
168.0,712.0
152.0,696.0
152.0,680.0
152.0,664.0
152.0,648.0
152.0,632.0
136.0,632.0
152.0,616.0
152.0,600.0
152.0,584.0
152.0,568.0
136.0,568.0
152.0,552.0
120.0,568.0
104.0,568.0
88.0,568.0
72.0,568.0
72.0,584.0
72.0,600.0
168.0,568.0
184.0,568.0
200.0,568.0
216.0,568.0
232.0,568.0
248.0,568.0
248.0,552.0
248.0,536.0
248.0,504.0
248.0,488.0
248.0,472.0
248.0,456.0
232.0,456.0
216.0,456.0
200.0,456.0
184.0,456.0
168.0,456.0
152.0,456.0
152.0,472.0
152.0,488.0
152.0,504.0
136.0,488.0
120.0,488.0
104.0,488.0
88.0,488.0
72.0,488.0
56.0,488.0
40.0,488.0
24.0,488.0
24.0,472.0
24.0,456.0
24.0,440.0
24.0,424.0
24.0,408.0
24.0,392.0
24.0,376.0
24.0,360.0
24.0,344.0
24.0,328.0
24.0,312.0
40.0,312.0
40.0,296.0
40.0,280.0
40.0,264.0
56.0,264.0
56.0,248.0
56.0,216.0
56.0,200.0
56.0,184.0
56.0,168.0
40.0,168.0
24.0,168.0
24.0,136.0
24.0,120.0
24.0,104.0
24.0,88.0
40.0,88.0
72.0,168.0
88.0,168.0
104.0,168.0
120.0,168.0
56.0,88.0
72.0,88.0
136.0,168.0
152.0,168.0
152.0,152.0
168.0,152.0
168.0,136.0
168.0,120.0
168.0,104.0
184.0,104.0
200.0,104.0
216.0,104.0
232.0,104.0
248.0,104.0
264.0,104.0
280.0,104.0
296.0,104.0
312.0,104.0
328.0,104.0
344.0,104.0
360.0,104.0
376.0,104.0
392.0,104.0
408.0,104.0
72.0,264.0
88.0,264.0
104.0,264.0
120.0,264.0
136.0,264.0
136.0,280.0
136.0,296.0
136.0,312.0
136.0,328.0
152.0,328.0
152.0,344.0
152.0,360.0
152.0,376.0
152.0,392.0
152.0,408.0
152.0,424.0
168.0,328.0
184.0,328.0
200.0,328.0
216.0,328.0
232.0,328.0
232.0,312.0
248.0,328.0
232.0,296.0
232.0,280.0
232.0,264.0
232.0,248.0
232.0,232.0
248.0,232.0
248.0,216.0
264.0,216.0
280.0,216.0
296.0,216.0
312.0,216.0
328.0,216.0
344.0,216.0
360.0,216.0
376.0,216.0
392.0,216.0
408.0,216.0
424.0,216.0
440.0,216.0
456.0,216.0
424.0,200.0
424.0,168.0
472.0,216.0
488.0,216.0
504.0,216.0
520.0,216.0
536.0,216.0
552.0,216.0
568.0,216.0
584.0,216.0
600.0,216.0
616.0,216.0
632.0,216.0
648.0,216.0
664.0,216.0
680.0,216.0
680.0,136.0
680.0,152.0
680.0,168.0
680.0,184.0
632.0,232.0
632.0,248.0
632.0,264.0
632.0,280.0
648.0,280.0
648.0,296.0
648.0,312.0
648.0,328.0
648.0,344.0
648.0,360.0
648.0,376.0
648.0,392.0
648.0,408.0
648.0,424.0
664.0,424.0
664.0,440.0
664.0,456.0
664.0,472.0
664.0,488.0
664.0,504.0
664.0,520.0
680.0,520.0
696.0,520.0
712.0,520.0
728.0,520.0
728.0,536.0
728.0,552.0
728.0,568.0
728.0,584.0
728.0,600.0
648.0,520.0
632.0,520.0
616.0,520.0
600.0,520.0
584.0,520.0
568.0,520.0
552.0,520.0
536.0,520.0
520.0,520.0
504.0,520.0
488.0,520.0
488.0,536.0
472.0,536.0
456.0,536.0
440.0,536.0
424.0,536.0
408.0,536.0
392.0,536.0
376.0,536.0
360.0,536.0
344.0,536.0
328.0,536.0
312.0,536.0
296.0,536.0
280.0,536.0
264.0,536.0
344.0,504.0
344.0,488.0
344.0,472.0
344.0,456.0
344.0,440.0
344.0,424.0
344.0,408.0
344.0,392.0
344.0,376.0
344.0,360.0
360.0,360.0
376.0,360.0
392.0,360.0
408.0,360.0
424.0,360.0
424.0,344.0
440.0,344.0
440.0,328.0
456.0,328.0
472.0,328.0
488.0,328.0
504.0,328.0
520.0,328.0
536.0,328.0
552.0,328.0
552.0,344.0
552.0,360.0
568.0,360.0
584.0,360.0
600.0,360.0
616.0,360.0
632.0,360.0
424.0,504.0
424.0,488.0
424.0,472.0
424.0,456.0
424.0,440.0
440.0,440.0
456.0,440.0
472.0,440.0
488.0,440.0
488.0,424.0
504.0,424.0
520.0,424.0
536.0,424.0
552.0,424.0
568.0,424.0
584.0,424.0
600.0,424.0
616.0,424.0
264.0,328.0
264.0,344.0
264.0,360.0
280.0,360.0
296.0,360.0
312.0,360.0
328.0,360.0
344.0,328.0
344.0,312.0
344.0,296.0
344.0,280.0
344.0,264.0
216.0,584.0
216.0,600.0
216.0,616.0
216.0,632.0
216.0,648.0
232.0,648.0
248.0,648.0
264.0,648.0
280.0,648.0
296.0,648.0
296.0,632.0
296.0,616.0
312.0,616.0
312.0,600.0
312.0,584.0
584.0,552.0
584.0,568.0
584.0,584.0
584.0,600.0
584.0,616.0
600.0,616.0
616.0,616.0
632.0,616.0
648.0,616.0
648.0,632.0
664.0,632.0
680.0,632.0
696.0,632.0
920.0,360.0
920.0,328.0
920.0,312.0
920.0,296.0
904.0,296.0
888.0,296.0
872.0,296.0
856.0,296.0
840.0,296.0
840.0,264.0
840.0,248.0
664.0,328.0
680.0,328.0
696.0,328.0
712.0,328.0
728.0,328.0
744.0,328.0
744.0,344.0
744.0,360.0
744.0,376.0
744.0,392.0
744.0,408.0
744.0,424.0
728.0,424.0
712.0,424.0
760.0,424.0
808.0,520.0
792.0,520.0
776.0,520.0
760.0,520.0
888.0,472.0
904.0,472.0
920.0,472.0
936.0,472.0
952.0,472.0
840.0,312.0
840.0,328.0
840.0,344.0
840.0,360.0
840.0,392.0
840.0,408.0
840.0,424.0
792.0,424.0
808.0,424.0
824.0,520.0
840.0,520.0
840.0,472.0
920.0,488.0
920.0,504.0
920.0,520.0
920.0,536.0
920.0,552.0
920.0,568.0
696.0,184.0
712.0,184.0
728.0,184.0
744.0,184.0
760.0,184.0
776.0,184.0
792.0,184.0
808.0,184.0
920.0,104.0
920.0,88.0
760.0,200.0
760.0,216.0
760.0,232.0
760.0,248.0
760.0,264.0
776.0,264.0
792.0,264.0
808.0,264.0
840.0,616.0
856.0,616.0
856.0,600.0
872.0,600.0
344.0,744.0
328.0,744.0
440.0,648.0
568.0,696.0
56,408
72,408
88,408
104,408
760,504
760,472
760,456
472,312
472,296
472,280
472,264
920,456
920,440
920,424
920,408
968,392
952,392
