X,Y
232.0,744.0
216.0,744.0
200.0,744.0
184.0,744.0
168.0,744.0
152.0,744.0
136.0,744.0
136.0,728.0
120.0,728.0
120.0,712.0
104.0,712.0
88.0,712.0
88.0,616.0
88.0,600.0
88.0,584.0
88.0,568.0
88.0,552.0
88.0,536.0
88.0,520.0
88.0,504.0
72.0,504.0
56.0,504.0
56.0,488.0
56.0,472.0
40.0,472.0
24.0,472.0
24.0,456.0
24.0,440.0
24.0,424.0
24.0,408.0
24.0,392.0
24.0,376.0
40.0,376.0
40.0,360.0
56.0,360.0
56.0,344.0
56.0,328.0
56.0,312.0
56.0,296.0
56.0,280.0
56.0,264.0
72.0,264.0
88.0,264.0
88.0,248.0
88.0,232.0
88.0,216.0
88.0,200.0
72.0,200.0
56.0,200.0
40.0,200.0
24.0,200.0
24.0,184.0
24.0,168.0
24.0,152.0
24.0,136.0
24.0,120.0
40.0,120.0
56.0,120.0
72.0,120.0
88.0,120.0
104.0,120.0
104.0,104.0
104.0,88.0
120.0,88.0
136.0,88.0
152.0,88.0
168.0,88.0
184.0,88.0
200.0,88.0
200.0,104.0
200.0,120.0
200.0,136.0
200.0,152.0
216.0,152.0
232.0,152.0
248.0,152.0
264.0,152.0
280.0,152.0
296.0,152.0
296.0,136.0
296.0,120.0
296.0,104.0
296.0,88.0
312.0,88.0
328.0,88.0
344.0,88.0
360.0,88.0
376.0,88.0
392.0,88.0
408.0,88.0
424.0,88.0
424.0,104.0
440.0,104.0
456.0,104.0
472.0,104.0
488.0,104.0
504.0,104.0
504.0,88.0
504.0,72.0
520.0,104.0
536.0,104.0
552.0,104.0
568.0,104.0
584.0,104.0
600.0,104.0
600.0,88.0
600.0,72.0
616.0,88.0
632.0,88.0
648.0,88.0
664.0,88.0
680.0,88.0
696.0,88.0
248.0,168.0
248.0,184.0
248.0,200.0
248.0,216.0
232.0,216.0
216.0,216.0
200.0,216.0
184.0,216.0
168.0,216.0
168.0,232.0
168.0,248.0
168.0,264.0
168.0,280.0
168.0,296.0
184.0,296.0
200.0,296.0
216.0,296.0
232.0,296.0
248.0,296.0
264.0,296.0
280.0,296.0
296.0,296.0
312.0,296.0
328.0,296.0
344.0,296.0
360.0,296.0
376.0,296.0
392.0,296.0
408.0,296.0
408.0,280.0
408.0,264.0
408.0,248.0
424.0,248.0
424.0,232.0
424.0,216.0
424.0,200.0
424.0,184.0
424.0,168.0
424.0,152.0
152.0,568.0
152.0,552.0
152.0,536.0
152.0,520.0
168.0,520.0
184.0,520.0
184.0,504.0
184.0,488.0
200.0,488.0
216.0,488.0
232.0,488.0
248.0,488.0
264.0,488.0
280.0,488.0
296.0,488.0
312.0,488.0
328.0,488.0
328.0,504.0
328.0,520.0
328.0,536.0
328.0,552.0
328.0,568.0
328.0,584.0
312.0,584.0
296.0,584.0
296.0,600.0
296.0,616.0
280.0,616.0
280.0,632.0
280.0,648.0
280.0,664.0
152.0,584.0
152.0,600.0
152.0,616.0
152.0,632.0
168.0,632.0
184.0,632.0
184.0,648.0
200.0,648.0
216.0,648.0
232.0,648.0
264.0,472.0
264.0,440.0
264.0,408.0
280.0,408.0
296.0,408.0
312.0,408.0
328.0,408.0
344.0,408.0
360.0,408.0
376.0,408.0
392.0,408.0
408.0,408.0
424.0,408.0
440.0,408.0
456.0,408.0
472.0,408.0
488.0,408.0
488.0,392.0
488.0,376.0
488.0,360.0
488.0,344.0
488.0,328.0
488.0,312.0
488.0,296.0
488.0,280.0
504.0,280.0
504.0,264.0
504.0,248.0
504.0,232.0
504.0,216.0
504.0,200.0
504.0,184.0
504.0,168.0
504.0,152.0
392.0,424.0
392.0,440.0
392.0,456.0
392.0,472.0
392.0,488.0
392.0,504.0
392.0,520.0
392.0,536.0
392.0,552.0
392.0,568.0
392.0,584.0
392.0,600.0
392.0,616.0
392.0,632.0
392.0,648.0
376.0,648.0
376.0,664.0
376.0,680.0
360.0,536.0
824.0,360.0
808.0,360.0
808.0,344.0
808.0,328.0
792.0,328.0
776.0,328.0
760.0,328.0
744.0,328.0
728.0,328.0
712.0,328.0
696.0,328.0
680.0,328.0
680.0,312.0
680.0,296.0
680.0,280.0
680.0,264.0
680.0,248.0
680.0,232.0
696.0,232.0
664.0,232.0
552.0,200.0
536.0,200.0
200.0,408.0
200.0,392.0
200.0,376.0
200.0,360.0
184.0,360.0
168.0,360.0
152.0,360.0
136.0,360.0
120.0,360.0
120.0,344.0
120.0,376.0
120.0,392.0
120.0,408.0
120.0,424.0
136.0,424.0
200.0,424.0
184.0,424.0
168.0,424.0
200.0,440.0
248.0,408.0
232.0,408.0
520.0,712.0
520.0,696.0
520.0,680.0
520.0,664.0
536.0,664.0
552.0,664.0
568.0,664.0
584.0,664.0
584.0,680.0
584.0,696.0
600.0,664.0
616.0,664.0
632.0,664.0
648.0,664.0
648.0,680.0
648.0,696.0
648.0,648.0
648.0,632.0
664.0,632.0
680.0,632.0
696.0,632.0
712.0,632.0
728.0,632.0
744.0,632.0
744.0,648.0
744.0,616.0
744.0,600.0
744.0,584.0
744.0,568.0
744.0,552.0
744.0,536.0
744.0,520.0
760.0,520.0
776.0,520.0
792.0,520.0
808.0,520.0
824.0,520.0
840.0,520.0
856.0,520.0
728.0,568.0
712.0,568.0
696.0,568.0
680.0,568.0
664.0,568.0
648.0,568.0
632.0,568.0
616.0,568.0
600.0,568.0
584.0,568.0
568.0,568.0
552.0,568.0
536.0,568.0
520.0,568.0
520.0,552.0
520.0,536.0
504.0,536.0
488.0,536.0
472.0,536.0
456.0,536.0
440.0,536.0
424.0,536.0
520.0,520.0
520.0,504.0
520.0,488.0
520.0,472.0
536.0,472.0
552.0,472.0
552.0,456.0
552.0,440.0
552.0,424.0
552.0,408.0
536.0,408.0
568.0,408.0
584.0,408.0
600.0,408.0
616.0,408.0
632.0,408.0
632.0,424.0
632.0,440.0
648.0,440.0
664.0,440.0
664.0,456.0
664.0,472.0
680.0,472.0
696.0,472.0
664.0,488.0
664.0,504.0
664.0,520.0
872.0,424.0
856.0,424.0
840.0,424.0
824.0,424.0
808.0,424.0
792.0,424.0
776.0,424.0
760.0,424.0
760.0,408.0
744.0,408.0
728.0,408.0
728.0,392.0
728.0,376.0
664.0,328.0
600.0,312.0
584.0,312.0
584.0,328.0
568.0,328.0
568.0,344.0
568.0,360.0
568.0,376.0
600.0,296.0
600.0,248.0
600.0,200.0
632.0,232.0
856.0,616.0
840.0,616.0
824.0,616.0
808.0,616.0
72.0,616.0
56.0,616.0
40.0,616.0
24.0,616.0
24.0,648.0
88.0,648.0
88.0,664.0
24.0,600.0
24.0,584.0
24.0,568.0
24.0,680.0
24.0,696.0
24.0,712.0
24.0,728.0
24.0,744.0
56.0,712.0
808.0,600.0
872,616
872,632
872,648
872,664
808,584
840,360
904,360
888,360
872,360
904,344
904,328
904,312
920,312
936,312
952,312
920,296
120,520
