X,Y
648.0,680.0
632.0,680.0
616.0,680.0
600.0,680.0
584.0,680.0
568.0,680.0
552.0,680.0
536.0,680.0
520.0,680.0
504.0,680.0
488.0,680.0
488.0,696.0
488.0,712.0
488.0,728.0
488.0,744.0
472.0,744.0
504.0,744.0
520.0,744.0
536.0,744.0
552.0,744.0
568.0,744.0
584.0,744.0
600.0,744.0
616.0,744.0
632.0,744.0
456.0,744.0
440.0,744.0
424.0,744.0
408.0,744.0
392.0,744.0
376.0,744.0
360.0,744.0
344.0,744.0
344.0,728.0
344.0,712.0
344.0,696.0
344.0,680.0
344.0,664.0
344.0,648.0
344.0,632.0
328.0,632.0
328.0,616.0
312.0,616.0
296.0,616.0
328.0,744.0
312.0,744.0
296.0,744.0
280.0,744.0
264.0,744.0
248.0,744.0
232.0,744.0
280.0,616.0
264.0,616.0
248.0,616.0
248.0,632.0
232.0,632.0
232.0,648.0
232.0,664.0
232.0,680.0
232.0,696.0
232.0,712.0
216.0,744.0
200.0,744.0
184.0,744.0
168.0,744.0
152.0,744.0
136.0,744.0
120.0,744.0
104.0,744.0
88.0,744.0
72.0,744.0
72.0,728.0
72.0,712.0
72.0,696.0
72.0,680.0
56.0,680.0
40.0,680.0
24.0,680.0
24.0,664.0
24.0,648.0
24.0,632.0
24.0,616.0
24.0,600.0
24.0,584.0
24.0,568.0
24.0,552.0
24.0,536.0
24.0,520.0
24.0,504.0
40.0,520.0
56.0,520.0
72.0,520.0
88.0,520.0
104.0,520.0
120.0,520.0
136.0,520.0
152.0,520.0
168.0,520.0
184.0,520.0
200.0,520.0
216.0,520.0
232.0,520.0
248.0,520.0
248.0,504.0
248.0,488.0
248.0,456.0
232.0,456.0
168.0,456.0
152.0,456.0
136.0,456.0
120.0,456.0
104.0,456.0
88.0,456.0
72.0,456.0
24.0,456.0
200.0,456.0
216.0,456.0
40.0,584.0
56.0,584.0
72.0,584.0
88.0,584.0
104.0,584.0
120.0,584.0
136.0,584.0
152.0,584.0
168.0,584.0
168.0,568.0
328.0,584.0
328.0,568.0
328.0,552.0
328.0,536.0
328.0,520.0
328.0,504.0
328.0,488.0
328.0,472.0
328.0,456.0
344.0,456.0
360.0,456.0
376.0,456.0
392.0,456.0
264.0,456.0
280.0,456.0
296.0,456.0
312.0,456.0
408.0,456.0
408.0,472.0
408.0,488.0
408.0,504.0
408.0,520.0
408.0,536.0
424.0,536.0
440.0,536.0
456.0,536.0
472.0,536.0
488.0,536.0
504.0,536.0
520.0,536.0
520.0,552.0
520.0,568.0
520.0,584.0
536.0,584.0
552.0,584.0
568.0,584.0
584.0,584.0
600.0,584.0
616.0,584.0
632.0,584.0
648.0,584.0
664.0,584.0
680.0,584.0
696.0,584.0
712.0,584.0
728.0,584.0
744.0,584.0
760.0,584.0
760.0,568.0
760.0,552.0
760.0,536.0
760.0,520.0
760.0,504.0
776.0,504.0
792.0,504.0
792.0,488.0
808.0,504.0
824.0,504.0
840.0,504.0
856.0,504.0
856.0,488.0
856.0,472.0
856.0,456.0
856.0,440.0
856.0,424.0
856.0,408.0
872.0,408.0
888.0,408.0
904.0,408.0
920.0,408.0
936.0,408.0
792.0,456.0
792.0,440.0
792.0,424.0
792.0,408.0
808.0,408.0
824.0,408.0
776.0,440.0
760.0,440.0
744.0,440.0
728.0,440.0
712.0,440.0
696.0,440.0
696.0,456.0
696.0,472.0
696.0,488.0
696.0,504.0
680.0,504.0
664.0,504.0
648.0,504.0
632.0,504.0
616.0,504.0
600.0,504.0
600.0,488.0
600.0,472.0
584.0,472.0
568.0,472.0
552.0,472.0
536.0,472.0
520.0,472.0
520.0,488.0
408.0,440.0
408.0,424.0
424.0,424.0
424.0,408.0
440.0,408.0
456.0,408.0
472.0,408.0
488.0,408.0
504.0,408.0
520.0,408.0
520.0,424.0
520.0,392.0
520.0,376.0
536.0,376.0
552.0,376.0
568.0,376.0
584.0,376.0
600.0,376.0
616.0,376.0
632.0,376.0
648.0,376.0
664.0,376.0
680.0,376.0
696.0,376.0
696.0,392.0
552.0,360.0
552.0,344.0
552.0,328.0
552.0,312.0
552.0,296.0
552.0,280.0
552.0,264.0
552.0,248.0
552.0,232.0
552.0,216.0
552.0,200.0
552.0,184.0
552.0,168.0
552.0,152.0
552.0,136.0
552.0,120.0
536.0,168.0
520.0,168.0
504.0,168.0
488.0,168.0
472.0,168.0
456.0,168.0
440.0,168.0
424.0,168.0
408.0,168.0
408.0,152.0
408.0,136.0
536.0,248.0
520.0,248.0
504.0,248.0
488.0,248.0
472.0,248.0
456.0,248.0
456.0,232.0
440.0,232.0
424.0,232.0
408.0,232.0
392.0,232.0
376.0,232.0
360.0,232.0
344.0,232.0
344.0,216.0
344.0,200.0
344.0,184.0
344.0,168.0
328.0,168.0
312.0,168.0
296.0,168.0
328.0,152.0
328.0,136.0
328.0,120.0
328.0,104.0
312.0,104.0
296.0,104.0
280.0,104.0
344.0,104.0
360.0,104.0
376.0,104.0
392.0,104.0
280.0,168.0
264.0,168.0
248.0,168.0
232.0,168.0
232.0,152.0
232.0,104.0
168.0,136.0
168.0,120.0
168.0,104.0
152.0,104.0
136.0,104.0
120.0,104.0
104.0,104.0
88.0,104.0
72.0,104.0
56.0,104.0
56.0,120.0
40.0,120.0
24.0,120.0
24.0,152.0
24.0,168.0
24.0,184.0
24.0,200.0
40.0,200.0
56.0,200.0
72.0,200.0
88.0,200.0
104.0,200.0
120.0,200.0
168.0,200.0
24.0,216.0
24.0,232.0
24.0,248.0
24.0,264.0
24.0,280.0
40.0,280.0
40.0,296.0
40.0,312.0
40.0,328.0
40.0,344.0
40.0,360.0
40.0,376.0
40.0,392.0
40.0,408.0
56.0,328.0
72.0,328.0
88.0,328.0
104.0,328.0
120.0,328.0
136.0,328.0
152.0,328.0
168.0,328.0
184.0,328.0
200.0,328.0
216.0,328.0
232.0,328.0
248.0,328.0
248.0,312.0
248.0,296.0
248.0,280.0
248.0,264.0
232.0,264.0
232.0,248.0
232.0,232.0
232.0,216.0
264.0,328.0
280.0,328.0
296.0,328.0
312.0,328.0
328.0,328.0
344.0,328.0
344.0,312.0
344.0,296.0
344.0,280.0
120.0,344.0
120.0,360.0
120.0,376.0
120.0,392.0
136.0,392.0
152.0,392.0
168.0,392.0
184.0,392.0
200.0,392.0
216.0,392.0
232.0,392.0
248.0,392.0
264.0,392.0
280.0,392.0
296.0,392.0
312.0,392.0
328.0,392.0
344.0,392.0
344.0,376.0
280.0,408.0
696.0,344.0
696.0,328.0
696.0,312.0
712.0,312.0
728.0,312.0
744.0,312.0
760.0,312.0
760.0,296.0
760.0,280.0
760.0,264.0
760.0,248.0
776.0,248.0
792.0,248.0
808.0,248.0
824.0,248.0
840.0,248.0
856.0,248.0
856.0,264.0
856.0,280.0
872.0,280.0
888.0,280.0
904.0,280.0
920.0,280.0
936.0,280.0
792.0,376.0
808.0,120.0
808.0,136.0
808.0,152.0
808.0,168.0
824.0,168.0
840.0,168.0
856.0,168.0
872.0,168.0
888.0,168.0
904.0,168.0
920.0,168.0
936.0,168.0
952.0,168.0
904.0,152.0
568.0,248.0
584.0,248.0
600.0,248.0
616.0,248.0
632.0,248.0
648.0,248.0
648.0,232.0
648.0,216.0
648.0,200.0
648.0,184.0
648.0,168.0
664.0,168.0
680.0,168.0
696.0,168.0
712.0,168.0
712.0,152.0
728.0,168.0
744.0,168.0
760.0,168.0
776.0,168.0
168,408
168,424
168,440
168,472
120,312
120,296
120,280
120,264
136,264
136,248
856,296
856,312
856,328
856,344
872,344
872,360
920,248
920,232
920,216
472,680
456,680
440,680
440,664
424,664
424,648
408,648
408,632
392,632
520,312
504,312
488,312
472,312
472,328
456,328
456,344
456,360
168,168
168,152
184,104
200,104
184,168
200,168
856,664
840,664
824,664
808,664
792,664
792,680
776,680
776,696
