X,Y
376.0,88.0
360.0,88.0
344.0,88.0
328.0,88.0
312.0,88.0
296.0,88.0
280.0,88.0
264.0,88.0
248.0,88.0
232.0,88.0
216.0,88.0
200.0,88.0
184.0,88.0
168.0,88.0
152.0,88.0
136.0,88.0
136.0,104.0
120.0,104.0
120.0,120.0
120.0,136.0
120.0,152.0
120.0,168.0
120.0,184.0
120.0,200.0
120.0,216.0
120.0,232.0
104.0,232.0
88.0,232.0
72.0,232.0
56.0,232.0
40.0,232.0
24.0,232.0
24.0,200.0
24.0,184.0
24.0,152.0
24.0,136.0
24.0,120.0
24.0,104.0
24.0,88.0
72.0,248.0
72.0,264.0
72.0,280.0
72.0,296.0
56.0,296.0
40.0,296.0
24.0,296.0
72.0,312.0
72.0,328.0
72.0,344.0
72.0,360.0
56.0,360.0
40.0,360.0
24.0,360.0
24.0,376.0
24.0,392.0
24.0,408.0
24.0,440.0
24.0,456.0
40.0,456.0
40.0,472.0
40.0,488.0
40.0,504.0
40.0,520.0
40.0,536.0
40.0,552.0
40.0,568.0
40.0,584.0
40.0,600.0
56.0,600.0
56.0,616.0
56.0,632.0
56.0,648.0
56.0,664.0
56.0,680.0
56.0,696.0
72.0,696.0
72.0,712.0
72.0,728.0
72.0,744.0
40.0,696.0
24.0,696.0
88.0,744.0
104.0,744.0
120.0,744.0
136.0,744.0
152.0,744.0
168.0,744.0
168.0,728.0
168.0,712.0
168.0,664.0
168.0,680.0
168.0,648.0
168.0,632.0
184.0,632.0
200.0,632.0
216.0,632.0
232.0,632.0
248.0,632.0
248.0,648.0
248.0,664.0
248.0,680.0
248.0,696.0
248.0,712.0
248.0,728.0
248.0,744.0
232.0,696.0
216.0,696.0
200.0,696.0
200.0,616.0
200.0,600.0
200.0,584.0
200.0,568.0
200.0,552.0
200.0,536.0
200.0,520.0
200.0,504.0
200.0,488.0
216.0,488.0
216.0,472.0
216.0,456.0
216.0,440.0
216.0,424.0
216.0,408.0
216.0,392.0
216.0,376.0
216.0,360.0
200.0,360.0
184.0,360.0
168.0,360.0
152.0,360.0
136.0,360.0
120.0,360.0
104.0,360.0
232.0,488.0
248.0,488.0
264.0,488.0
280.0,488.0
280.0,504.0
296.0,504.0
312.0,504.0
328.0,504.0
344.0,504.0
360.0,504.0
360.0,520.0
360.0,536.0
360.0,552.0
360.0,568.0
360.0,584.0
360.0,600.0
360.0,616.0
360.0,632.0
360.0,648.0
264.0,632.0
280.0,632.0
296.0,632.0
312.0,632.0
328.0,632.0
344.0,632.0
280.0,616.0
280.0,600.0
280.0,584.0
264.0,696.0
280.0,696.0
296.0,696.0
312.0,696.0
360.0,696.0
376.0,696.0
392.0,696.0
408.0,696.0
424.0,696.0
440.0,696.0
456.0,696.0
472.0,696.0
504.0,696.0
504.0,712.0
504.0,728.0
504.0,744.0
520.0,744.0
536.0,744.0
552.0,744.0
568.0,744.0
584.0,744.0
600.0,744.0
616.0,744.0
616.0,728.0
616.0,712.0
616.0,696.0
616.0,680.0
632.0,680.0
648.0,680.0
664.0,680.0
680.0,680.0
696.0,680.0
712.0,680.0
728.0,680.0
744.0,680.0
760.0,680.0
776.0,680.0
776.0,696.0
776.0,712.0
792.0,712.0
792.0,728.0
792.0,744.0
808.0,744.0
824.0,744.0
840.0,744.0
856.0,744.0
872.0,744.0
888.0,744.0
904.0,744.0
920.0,744.0
936.0,744.0
952.0,744.0
968.0,744.0
984.0,744.0
1000.0,744.0
984.0,728.0
984.0,712.0
984.0,696.0
984.0,680.0
1000.0,680.0
968.0,680.0
952.0,680.0
936.0,680.0
920.0,680.0
904.0,680.0
888.0,680.0
888.0,664.0
888.0,648.0
888.0,632.0
872.0,632.0
856.0,632.0
840.0,632.0
824.0,632.0
776.0,632.0
888.0,616.0
888.0,600.0
888.0,584.0
888.0,568.0
904.0,568.0
904.0,552.0
904.0,536.0
904.0,520.0
920.0,520.0
936.0,520.0
952.0,520.0
968.0,520.0
984.0,520.0
1000.0,520.0
1000.0,504.0
1000.0,488.0
1000.0,472.0
1000.0,456.0
1000.0,440.0
1000.0,424.0
1000.0,408.0
1000.0,392.0
1000.0,376.0
1000.0,360.0
1000.0,344.0
936.0,312.0
936.0,328.0
936.0,344.0
936.0,360.0
936.0,376.0
936.0,392.0
920.0,392.0
936.0,408.0
936.0,424.0
936.0,440.0
936.0,456.0
936.0,472.0
904.0,392.0
888.0,392.0
872.0,392.0
856.0,392.0
840.0,392.0
824.0,392.0
808.0,392.0
808.0,376.0
808.0,360.0
808.0,344.0
952.0,392.0
968.0,392.0
72.0,536.0
104.0,536.0
88.0,536.0
104.0,520.0
104.0,504.0
104.0,488.0
104.0,472.0
104.0,456.0
104.0,440.0
104.0,424.0
120.0,440.0
136.0,440.0
152.0,440.0
104.0,408.0
104.0,392.0
216.0,344.0
216.0,328.0
216.0,312.0
216.0,296.0
216.0,280.0
216.0,264.0
216.0,248.0
216.0,232.0
216.0,216.0
232.0,216.0
248.0,216.0
264.0,216.0
280.0,216.0
296.0,216.0
296.0,200.0
296.0,184.0
312.0,184.0
328.0,184.0
344.0,184.0
360.0,184.0
376.0,184.0
392.0,184.0
408.0,184.0
424.0,184.0
440.0,184.0
232.0,360.0
248.0,360.0
264.0,360.0
280.0,360.0
280.0,344.0
296.0,344.0
312.0,344.0
328.0,344.0
344.0,344.0
360.0,344.0
376.0,344.0
392.0,344.0
408.0,344.0
424.0,344.0
440.0,344.0
456.0,344.0
472.0,344.0
472.0,328.0
488.0,328.0
488.0,312.0
488.0,296.0
504.0,296.0
520.0,296.0
520.0,280.0
600.0,248.0
600.0,264.0
600.0,280.0
600.0,296.0
600.0,312.0
616.0,312.0
632.0,312.0
648.0,312.0
664.0,312.0
680.0,312.0
696.0,312.0
712.0,312.0
712.0,328.0
712.0,344.0
712.0,360.0
712.0,376.0
712.0,392.0
728.0,392.0
744.0,392.0
760.0,392.0
776.0,392.0
360.0,488.0
360.0,472.0
376.0,472.0
376.0,456.0
392.0,456.0
408.0,456.0
424.0,456.0
440.0,456.0
456.0,456.0
472.0,456.0
472.0,440.0
472.0,424.0
472.0,408.0
472.0,392.0
552.0,440.0
552.0,424.0
552.0,408.0
584.0,408.0
600.0,408.0
616.0,408.0
632.0,408.0
648.0,408.0
632.0,424.0
632.0,440.0
552.0,456.0
552.0,472.0
552.0,488.0
568.0,488.0
584.0,488.0
632.0,488.0
648.0,488.0
664.0,488.0
680.0,488.0
696.0,488.0
712.0,488.0
728.0,488.0
728.0,472.0
728.0,456.0
744.0,472.0
728.0,440.0
728.0,424.0
760.0,472.0
776.0,472.0
792.0,472.0
808.0,472.0
808.0,456.0
808.0,440.0
536.0,488.0
552.0,504.0
552.0,520.0
552.0,536.0
552.0,552.0
568.0,552.0
584.0,552.0
600.0,552.0
616.0,552.0
632.0,552.0
632.0,536.0
536.0,552.0
520.0,552.0
504.0,552.0
488.0,552.0
472.0,552.0
472.0,536.0
472.0,520.0
472.0,504.0
456.0,552.0
456.0,568.0
456.0,584.0
456.0,600.0
440.0,600.0
424.0,600.0
408.0,600.0
552.0,568.0
552.0,584.0
552.0,600.0
552.0,616.0
568.0,616.0
584.0,616.0
600.0,616.0
616.0,616.0
632.0,616.0
648.0,616.0
664.0,616.0
680.0,616.0
696.0,616.0
696.0,632.0
648.0,552.0
664.0,552.0
680.0,552.0
696.0,552.0
712.0,552.0
728.0,552.0
744.0,552.0
760.0,552.0
776.0,552.0
792.0,552.0
808.0,552.0
824.0,552.0
824.0,568.0
824.0,584.0
328.0,328.0
328.0,312.0
328.0,296.0
328.0,280.0
344.0,280.0
360.0,280.0
376.0,280.0
392.0,280.0
392.0,264.0
392.0,248.0
408.0,248.0
40,136
56,136
72,136
408,232
968,536
968,552
968,568
968,584
984,584
984,600
984,616
984,632
984,648
